timestamp,backend,blind,kind,rep,delay_us,lambda,shots,counts_json,p00,p01,p10,p11,mutual_info_bits,shannon_entropy_bits,structured_dynamic_supported
1770474019,aer_simulator,L10,BELL_DETERMINISTIC,0,33.333333333333336,0.30000000000000004,4000,"{""11"": 1733, ""00"": 1427, ""10"": 297, ""01"": 543}",0.35675,0.13575,0.07425,0.43325,0.2631101067341568,1.722946303909066,False
1770474019,aer_simulator,A,RAMSEY_SINGLE,0,108.57142857142857,nan,4000,"{""1"": 1514, ""0"": 2486}",nan,nan,nan,nan,nan,nan,False
1770474019,aer_simulator,L01,BELL_DETERMINISTIC,0,200.0,0.2,4000,"{""11"": 2854, ""10"": 755, ""01"": 354, ""00"": 37}",0.00925,0.0885,0.18875,0.7135,0.006133624880374991,1.1735988038941185,False
1770474019,aer_simulator,L00,BELL_DETERMINISTIC,0,26.666666666666668,0.0,4000,"{""01"": 1586, ""00"": 454, ""11"": 265, ""10"": 1695}",0.1135,0.3965,0.42375,0.06625,0.32589293372491673,1.6698111371542954,False
1770474019,aer_simulator,C,BELL_NOISE,0,33.333333333333336,nan,4000,"{""10"": 1358, ""01"": 1818, ""11"": 637, ""00"": 187}",0.04675,0.4545,0.3395,0.15925,0.287458381188602,1.6748739628457159,False
1770474019,aer_simulator,A,RAMSEY_SINGLE,0,6.666666666666667,nan,4000,"{""0"": 3848, ""1"": 152}",nan,nan,nan,nan,nan,nan,False
1770474019,aer_simulator,Z,RAMSEY_SINGLE_CAL,0,6.666666666666667,nan,4000,"{""0"": 3811, ""1"": 189}",nan,nan,nan,nan,nan,nan,False
1770474019,aer_simulator,L08,BELL_DETERMINISTIC,0,26.666666666666668,0.9,4000,"{""00"": 2088, ""11"": 1293, ""01"": 298, ""10"": 321}",0.522,0.0745,0.08025,0.32325,0.3551627953126461,1.5874175878779468,False
1770474019,aer_simulator,B,BELL_STRUCTURED,0,20.0,nan,4000,"{""00"": 2008, ""11"": 1474, ""10"": 253, ""01"": 265}",0.502,0.06625,0.06325,0.3685,0.43300959177822707,1.5411881924267514,False
1770474019,aer_simulator,Z,RAMSEY_SINGLE_CAL,0,177.14285714285714,nan,4000,"{""0"": 2222, ""1"": 1778}",nan,nan,nan,nan,nan,nan,False
